Median Sale Price (in 000's of dollars),Month,Year,City_Bothell,City_Issaquah,City_Kenmore,City_Kent,City_Kirkland,City_Mercer Island,City_Olympia,City_Redmond,City_Sammamish,City_Seattle,City_Snoqualmie,City_Tacoma,Property Type_Condo/Co-op,Property Type_Multi-Family (2-4 Unit),Property Type_Single Family Residential,Property Type_Townhouse
5.808142489980444,5,2019,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.991464547107982,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6.0867747269123065,7,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.111987788356544,3,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.7226297948554485,5,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.303304908059076,8,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6.363028103540465,9,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.028278520230698,10,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.919980925828125,10,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.940171252720432,4,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.963579343618446,11,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.356586274672012,3,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.484796933490655,4,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.393627546352362,12,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.220355825078324,1,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.3471075307174685,8,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.438079308923196,8,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.061456918928017,11,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5.272999558563747,11,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4.787491742782046,12,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.336825731146441,5,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5.356586274672012,5,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.0689042022202315,9,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.341483852363161,10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.153291594497779,1,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.135798437050262,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.720311776607412,10,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4.976733742420574,12,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6.86171134048073,5,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.808142489980444,8,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.991464547107982,10,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.488937726156687,1,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6.742880635791903,2,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6.733401891837359,7,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5.940171252720432,7,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.214608098422191,9,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.62040086571715,12,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.886104031450156,12,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6.22455842927536,7,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6.126869184114185,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.971261839790462,2,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.886104031450156,3,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.0867747269123065,4,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.295266001439646,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.016157159698354,9,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.575949103146316,10,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.194405391104672,10,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.089044875446846,10,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.018593214496234,11,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.799092654460526,12,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.272877006546167,2,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.100318952020064,3,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.752572638825633,3,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.713732805509369,4,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.966146739123692,6,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.908082938168931,8,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.063785208687608,10,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0106352940962555,10,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.752572638825633,2,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.484796933490655,4,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.727431724850855,4,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.102558594613569,4,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.184148890937483,7,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.20455776256869,7,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.926926025970411,7,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.0473721790462776,7,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.018593214496234,8,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.124683390894205,9,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.7745515455444085,11,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.973809611869261,1,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09807428216624,3,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.282266746896006,4,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.794586580876499,6,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.1779441140506,8,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.198497031265826,8,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.8664680569332965,10,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.037870919922137,11,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.44673737166631,1,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.438079308923196,3,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.030685260261263,4,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.634789603169249,6,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.483107351457199,10,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.2832037287379885,11,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.501258210544727,2,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.575949103146316,5,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.113682179832232,5,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.163314804034641,8,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.62040086571715,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.163314804034641,12,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.706862336602747,8,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.363028103540465,12,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.643789733147672,1,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.363028103540465,2,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.641907070938114,3,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.54907608489522,4,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.733401891837359,6,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.284820912568604,7,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.606650186198215,8,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.543911845564792,9,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.824373670043086,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7661917146603505,2,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.756932389247553,2,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.406103381237015,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.752572638825633,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.040254711277414,9,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.7745515455444085,4,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.577861357721047,6,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.558197802812269,6,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.4967749901858625,7,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.516193076042964,9,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.799092654460526,9,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.1463292576688975,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.783825182329737,2,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.926926025970411,4,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.560681631015528,4,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.12029741895095,6,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.8522024797744745,7,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.652489180268651,9,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.045005314036012,12,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.497168225293202,1,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.052089168924417,1,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.234410725718371,3,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.846438775057725,5,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.598421958998375,7,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.07073772800249,8,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.857933154483459,9,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.269096283706261,9,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.063785208687608,10,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.921578419643816,12,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.639875833826536,5,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.480638923341991,7,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.768320995793772,7,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.43372200355424,8,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.1298987149230735,9,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.093750200806762,10,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.028278520230698,11,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.282266746896006,12,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.8998973535824915,3,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1675164908883415,3,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.978885764901122,3,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.762729506931879,4,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.476463551931511,6,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.123963979403259,6,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.560681631015528,8,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.459585514144159,10,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.075173815233827,11,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.056784013228625,4,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.521460917862246,8,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.5134287461649825,10,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.234410725718371,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.09807428216624,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.234410725718371,2,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.152732694704104,3,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.3471075307174685,3,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.1903154058531475,4,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.218600119691729,4,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.568344503761097,7,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.437751649736401,8,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.115892125483034,8,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.746203190540153,8,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.194405391104672,11,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.194405391104672,12,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.411818267709897,1,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.20050917404269,3,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.29156913955832,4,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.5722825426940075,5,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.61338421837956,5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.363028103540465,7,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.484796933490655,7,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.3080984415095305,11,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.793013608384144,11,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.575949103146316,1,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.62273632394984,1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.523562306149512,4,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.940171252720432,6,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.2909747781429814,6,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.396929655216146,8,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.929589143389895,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.483107351457199,10,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.874198495453294,12,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.646390514847729,2,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.733401891837359,5,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.840546529288687,5,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.723585101952381,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.387090235656757,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.785587645007929,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.765191102784844,9,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.499787040655854,12,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.579251212010101,1,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.816735880594968,3,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.53813982376767,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.476972362889683,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.872117789475416,6,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.4692503167957724,7,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.352441100243583,7,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.7661917146603505,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.429345628954441,1,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.253828811575473,3,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.650279048587422,4,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.886104031450156,6,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.244166900663736,8,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.480638923341991,8,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.272877006546167,10,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.8971538676367405,11,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.117993812416755,1,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.908082938168931,6,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.846438775057725,7,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.814130531825066,9,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.313205979041787,11,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.768320995793772,1,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.376726947898627,1,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.493061443340548,2,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.2766434893416445,2,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.0844994130751715,3,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.152732694704104,4,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.783825182329737,5,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1463292576688975,5,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.043425116919247,5,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.521460917862246,6,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.902633333401366,10,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.991464547107982,10,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.295266001439646,11,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.267200548541362,12,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.628041376179533,12,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.805134968916488,3,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.779921907472252,3,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.966146739123692,4,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.016157159698354,6,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.870053411798126,7,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.244166900663736,8,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.488937726156687,9,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.616771097666572,9,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.135798437050262,12,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.950642552587727,1,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.501258210544727,5,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.583496308781699,5,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.07073772800249,8,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.104793232414985,10,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.066108090103747,10,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.963579343618446,12,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.53338948872752,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.194405391104672,5,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.297109319933935,6,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.476972362889683,6,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.365976015021851,6,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.4457198193855785,7,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.263398262591624,9,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.3471075307174685,9,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.51471269087253,11,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.584791392385716,3,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.437751649736401,4,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.586171654854675,4,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.590301048196686,5,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.645090969505644,6,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.631211781821365,10,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.5053315359323625,11,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.652863029353347,12,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.354370040797351,1,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.413458957167357,3,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.541263545158426,3,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.532334292222349,4,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.827629234502852,6,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.522092798170152,7,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.456769655572163,7,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.54965074223381,8,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.1808311990445555,8,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.499787040655854,9,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.490723534502507,2,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.523562306149512,2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.655440350367647,4,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.756932389247553,6,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.51471269087253,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.618738983517219,9,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.762051382780177,10,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.507277712385012,1,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.212606095751519,2,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.400257445308821,2,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.704414354964107,3,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.522092798170152,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.71901315438526,6,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.705639094860003,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.820082930352362,6,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.82600010738045,7,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.833031732786201,9,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.27931883541462,9,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.733341276897746,1,2010,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.545177444479562,2,2010,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.41610040220442,2,2010,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.10594547390058,3,2010,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.327876168789581,4,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.7899601708972535,4,2010,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5.420534999272286,5,2010,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.272999558563747,6,2010,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.3471075307174685,7,2010,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.4510384535657,9,2010,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.225746673713202,12,2010,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.209486152841421,12,2010,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.153291594497779,2,2011,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4.867534450455582,5,2011,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.438079308923196,6,2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.90527477843843,6,2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.882801922586371,7,2011,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5.225746673713202,8,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4.634728988229636,10,2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.272999558563747,12,2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.605170185988092,1,2012,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
