5.978243880286727929e+00
5.983530090009150371e+00
5.988816299731565707e+00
6.027088568958802739e+00
6.459933640124132737e+00
6.472354647545792261e+00
6.484775654967442904e+00
6.437758193172051335e+00
6.677340813388031648e+00
6.680261396260672058e+00
6.683181979133310691e+00
6.749918465358515363e+00
6.873398425522202260e+00
6.870266894673758173e+00
6.867135363825317640e+00
7.009777221387742507e+00
7.538986288485913789e+00
7.561546056589339315e+00
7.584105824692757736e+00
7.501649495384533850e+00
6.100603041666484927e+00
6.115087388853019945e+00
6.129571736039522989e+00
6.059108496414914669e+00
6.549376587852055565e+00
6.564834529417304054e+00
6.580292470982566755e+00
6.501285412707549227e+00
6.931092082245772446e+00
6.945830194217874620e+00
6.960568306189980348e+00
6.871974610400567229e+00
7.021433339929387785e+00
7.034823642648973419e+00
7.048213945368562605e+00
6.977636123839268123e+00
7.282887495042887238e+00
7.293616645086784089e+00
7.304345795130679164e+00
7.256917690525287234e+00
5.870521445470292754e+00
5.884158225262308584e+00
5.897795005054326190e+00
5.840850327455214597e+00
6.340346019467911987e+00
6.353124306656443565e+00
6.365902593844975144e+00
6.335800898423912031e+00
6.600431980745034011e+00
6.609154163818432792e+00
6.617876346891828021e+00
6.609513854255490983e+00
6.676180058985281107e+00
6.682835523611075246e+00
6.689490988236872937e+00
6.705868397912315260e+00
6.308077666234074954e+00
6.282358423730419972e+00
6.256639181226743673e+00
6.637044113107428700e+00
6.248930422217345182e+00
6.276379122065247174e+00
6.303827821913134954e+00
6.084424423949688077e+00
6.436265764036622983e+00
6.446348929005669248e+00
6.456432093974679987e+00
6.439148930302106777e+00
6.607005382255540127e+00
6.618235465483383706e+00
6.629465548711227285e+00
6.570375742989565282e+00
6.666908376036023043e+00
6.678438479824063023e+00
6.689968583612103004e+00
6.629234303852197030e+00
5.602721916444242112e+00
5.466234943142790570e+00
5.329747969841317712e+00
6.890360750609961116e+00
6.015026001337922423e+00
6.022924092758445980e+00
6.030822184178969536e+00
